Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
iTunes,8/1/15,8/31/15,2,5.6,USD,US,,9781620155271,,924190644,,,,3.99,,, 5.60 ,Spring Shadows,Jennifer Gracen,,
iTunes,8/1/15,8/31/15,1,0.7,USD,US,,9781620155660,,927769984,,,,0.99,,, 0.70 ,The Inn at Laurel Creek,Carolyn Ridder Aspenson,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620154557,,930287455,,,,2.99,,, 2.10 ,Heart of a Rocky,Kelsey Jordan,,
iTunes,8/1/15,8/31/15,6,16.8,USD,US,,9781620155158,,930738587,,,,3.99,,, 16.80 ,My Fair Lily,Meara Platt,,
iTunes,8/1/15,8/31/15,10,28,USD,US,,9781620156117,,930966919,,,,3.99,,, 28.00 ,The Old Cape Teapot,Barbara Eppich Struna,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781620150771,,939981358,,,,4.99,,, 3.50 ,American Goulash,Stephanie Yuhas,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620156315,,941335873,,,,3.99,,, 2.80 ,Left to Chance,C.D. Taylor,,
iTunes,8/1/15,8/31/15,12,8.4,USD,US,,9781620156575,,942808622,,,,0.99,,, 8.40 ,Ghosts,Heather Huffman,,
iTunes,8/1/15,8/31/15,2,5.6,USD,US,,9781620156087,,947175435,,,,3.99,,, 5.60 ,How Do You Know?,Meredith Schorr,,
iTunes,8/1/15,8/31/15,1,4.2,USD,US,,9781620156636,,951247723,,,,5.99,,, 4.20 ,The Adventures of Alexis Davenport Series,Shay West,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620156599,,952856417,,,,3.99,,, 2.80 ,Chasing Ravens,Jessica E. Paige,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620156834,,961839095,,,,3.99,,, 2.80 ,Summer Champagne,Jennifer Gracen,,
iTunes,8/1/15,8/31/15,8,22.4,USD,US,,9781620156711,,963252857,,,,3.99,,, 22.40 ,The Duke IÌ¢‰âÂ‰ã¢m Going to Marry,Meara Platt,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620157404,,968068713,,,,3.99,,, 2.80 ,Duet for Three Hands,Tess Thompson,,
iTunes,8/1/15,8/31/15,6,12.6,USD,US,,9781620157329,,972960554,,,,2.99,,, 12.60 ,The Daring Assignment,Victoria Bright,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781620157732,,974190092,,,,4.99,,, 3.50 ,Rachel's Folly,Monica Bruno,,
iTunes,8/1/15,8/31/15,4,2.8,USD,US,,9781620157909,,980483809,,,,0.99,,, 2.80 ,Unblocked - Episode Two,Marni Mann,,
iTunes,8/1/15,8/31/15,14,9.8,USD,US,,9781620159293,,980489152,,,,0.99,,, 9.80 ,Sins,Heather Huffman,,
iTunes,8/1/15,8/31/15,2,4.2,USD,US,,9781620159194,,980691384,,,,2.99,,, 4.20 ,Kindness Wins,Galit Breen,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620157800,,982060735,,,,3.99,,, 2.80 ,Catching Tatum,Lucy H. Delaney,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620159323,,991124725,,,,2.99,,, 2.10 ,Alien Love,Stan Schatt,,
iTunes,8/1/15,8/31/15,4,11.2,USD,US,,9781620159712,,991483836,,,,3.99,,, 11.20 ,The Broken Road,Melissa Huie,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620158258,,992289838,,,,2.99,,, 2.10 ,Frozen Dreams,Cori Williams,,
iTunes,8/1/15,8/31/15,3,2.1,USD,US,,9781620159804,,994369352,,,,0.99,,, 2.10 ,Unblocked - Episode Three,Marni Mann,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781620157510,,994806839,,,,4.99,,, 3.50 ,Forbidden,M.L. Desir,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620159279,,994810869,,,,2.99,,, 2.10 ,Simmering,S.E. Rise,,
iTunes,8/1/15,8/31/15,3,2.1,USD,US,,9781620159880,,997638974,,,,0.99,,, 2.10 ,Black Horse,Addison Kline,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620158142,,998155587,,,,3.99,,, 2.80 ,Never Forgotten Love,S.M. Stryker,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620159330,,998800366,,,,2.99,,, 2.10 ,No Rest for the Wicked,Dane Cobain,,
iTunes,8/1/15,8/31/15,10,49,USD,US,,9781620159873,,1000255300,,,,6.99,,, 49.00 ,Too Clever By Half,Will North,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513700625,,1000402922,,,,2.99,,, 2.10 ,Paradise Rot,Larry Weiner,,
iTunes,8/1/15,8/31/15,1,4.9,USD,US,,9781620156049,,1000404434,,,,6.99,,, 4.90 ,The Shadow Soul,K Williams,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620159064,,1000406107,,,,3.99,,, 2.80 ,Shattered,Cassandre Dayne,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781620159095,,1000407755,,,,3.99,,, 2.80 ,Praying For Time,Cassandre Dayne,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620159828,,1000452309,,,,2.99,,, 2.10 ,The Widow's Game,Maddie Holliday Von Stark,,
iTunes,8/1/15,8/31/15,2,5.6,USD,US,,9781620155240,,1002235249,,,,3.99,,, 5.60 ,First of Spring,Kelsey Jordan,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513700106,,1005351623,,,,2.99,,, 2.10 ,Licentious,Jen Cousineau,,
iTunes,8/1/15,8/31/15,3,12.6,USD,US,,9781620159941,,1008147951,,,,5.99,,, 12.60 ,The Anonymous Source,A.C. Fuller,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781620159941,,1008147951,,,,4.99,,, 3.50 ,The Anonymous Source,A.C. Fuller,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513700571,,1008211015,,,,2.99,,, 2.10 ,The Fire Inside,Michelle Bellon,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620158708,,1010816504,,,,2.99,,, 2.10 ,Tea and Madness,C. Streetlights,,
iTunes,8/1/15,8/31/15,2,4.2,USD,US,,9781620159811,,1012536425,,,,2.99,,, 4.20 ,I Was In Love With a Short Man Once,Kimberly J. Dalferes,,
iTunes,8/1/15,8/31/15,3,6.3,USD,US,,9781620159316,,1012541305,,,,2.99,,, 6.30 ,Home No More,Leddy Harper,,
iTunes,8/1/15,8/31/15,11,23.1,USD,US,,9781513701011,,1012546917,,,,2.99,,, 23.10 ,Falling for Him,Amy Stephens,,
iTunes,8/1/15,8/31/15,1,0.7,USD,US,,9781513701011,,1012546917,,,,0.99,,, 0.70 ,Falling for Him,Amy Stephens,,
iTunes,8/1/15,8/31/15,-1,-2.1,USD,US,,9781513701011,,1012546917,,,,-2.99,,,-2.10 ,Falling for Him,Amy Stephens,,
iTunes,8/1/15,8/31/15,7,19.6,USD,US,,9781513701202,,1012981946,,,,3.99,,, 19.60 ,Rules for Reforming a Rake,Meara Platt,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513700700,,1014509056,,,,2.99,,, 2.10 ,Falling,Ryanne Anthony,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781513701097,,1014518356,,,,4.99,,, 3.50 ,Women in Red: A Novel,Jordan Rosenfeld,,
iTunes,8/1/15,8/31/15,3,4.2,USD,US,,9781513701523,,1015995419,,,,1.99,,, 4.20 ,Unblocked - Episode Four,Marni Mann,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781620158166,,1016008829,,,,2.99,,, 2.10 ,Josie Jameson and the Stone Witch,Jennifer L. Hotes,,
iTunes,8/1/15,8/31/15,46,32.2,USD,US,,9781513700731,,1017139393,,,,0.99,,, 32.20 ,Devil's Nightmare,Robert Pruneda,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781513700731,,1017139393,,,,3.99,,, 2.80 ,Devil's Nightmare,Robert Pruneda,,
iTunes,8/1/15,8/31/15,3,8.4,USD,US,,9781620157893,,1018699039,,,,3.99,,, 8.40 ,The Daughters Lem,Nila Aamoth,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781513701004,,1020046631,,,,3.99,,, 2.80 ,The Dark Side of the Rainbow,Rita Hogan,,
iTunes,8/1/15,8/31/15,1,2.8,USD,US,,9781513701028,,1020055938,,,,3.99,,, 2.80 ,Willing Servants,Eric Turowski,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513700434,,1021452490,,,,2.99,,, 2.10 ,Scandalous Affair,Lucy H. Delaney,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513702414,,1021456177,,,,2.99,,, 2.10 ,Tales of Blood and Sulphur,J.G Clay,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513702452,,1021461033,,,,2.99,,, 2.10 ,Magic Fishing Panties,Kimberly J. Dalferes,,
iTunes,8/1/15,8/31/15,3,8.4,USD,US,,9781620158586,,1022577918,,,,3.99,,, 8.40 ,The House on Sunset,Lindsay Fischer,,
iTunes,8/1/15,8/31/15,9,18.9,USD,US,,9781620158197,,1022625256,,,,2.99,,, 18.90 ,This OneÌ¢‰âÂ‰ã¢s For You,Brandy Jellum,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781513700953,,1023385401,,,,4.99,,, 3.50 ,Monochrome,H.M. Jones,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781620159965,,1023393393,,,,4.99,,, 3.50 ,The Damnable Legacy,G. Elizabeth Kretchmer,,
iTunes,8/1/15,8/31/15,1,0.7,USD,US,,9781513701042,,1024275528,,,,0.99,,, 0.70 ,Dangerous Concoctions,Victoria Bright,,
iTunes,8/1/15,8/31/15,1,3.5,USD,US,,9781513700977,,1024657518,,,,4.99,,, 3.50 ,Blue Moon,Tess Thompson,,
iTunes,8/1/15,8/31/15,3,8.4,USD,US,,9781513700977,,1024657518,,,,3.99,,, 8.40 ,Blue Moon,Tess Thompson,,
iTunes,8/1/15,8/31/15,4,14,USD,US,,9781513700977,,1024657518,,,,4.99,,, 14.00 ,Blue Moon,Tess Thompson,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513700694,,1024664084,,,,2.99,,, 2.10 ,DragonÌ¢‰âÂ‰ã¢s Future,Kandi J. Wyatt,,
iTunes,8/1/15,8/31/15,2,7,USD,US,,9781513701394,,1029980365,,,,4.99,,, 7.00 ,The Girl's Guide to the Apocalypse,Daphne Lamb,,
iTunes,8/1/15,8/31/15,4,11.2,USD,US,,9781513701936,,1029982111,,,,3.99,,, 11.20 ,After Day One,Benjamin Levi Seims,,
iTunes,8/1/15,8/31/15,1,2.1,USD,US,,9781513702698,,1032063847,,,,2.99,,, 2.10 ,Hell's Flower,"S.L. Schiefer,Jen Cousineau",,
iTunes,8/1/15,8/31/15,3,4.2,USD,US,,9781513702483,,1032759468,,,,1.99,,, 4.20 ,Unblocked - Episode Five,Marni Mann,,
iTunes,8/1/15,8/31/15,1,0.29,GBP,GB,,9781620150627,,711546224,,,,0.49,,, 0.45 ,One Week,Nikki Van De Car,,
iTunes,8/1/15,8/31/15,13,18.85,GBP,GB,,9781620152690,,719581050,,,,2.49,,, 29.00 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,5,1.45,GBP,GB,,9781620150504,,729758943,,,,0.49,,, 2.23 ,Pick up the Damn Phone!,Joanne Black,,
iTunes,8/1/15,8/31/15,16,4.64,GBP,GB,,9781620152638,,738930170,,,,0.49,,, 7.14 ,The Old Cape House,Barbara Eppich Struna,,
iTunes,8/1/15,8/31/15,1,2.62,GBP,GB,,9781620153093,,904181911,,,,4.49,,, 4.03 ,Harm None,Will North,,
iTunes,8/1/15,8/31/15,2,2.32,GBP,GB,,9781620155233,,913264678,,,,1.99,,, 3.57 ,Serpent on a Cross,Wendy C. Garfinkle,,
iTunes,8/1/15,8/31/15,1,1.16,GBP,GB,,9781620155721,,945817976,,,,1.99,,, 1.78 ,Misadventures of Princess Sydney,Chris Minich,,
iTunes,8/1/15,8/31/15,3,3.48,GBP,GB,,9781620157329,,972960554,,,,1.99,,, 5.35 ,The Daring Assignment,Victoria Bright,,
iTunes,8/1/15,8/31/15,1,0.58,GBP,GB,,9781620157909,,980483809,,,,0.99,,, 0.89 ,Unblocked - Episode Two,Marni Mann,,
iTunes,8/1/15,8/31/15,1,0.29,GBP,GB,,9781620158630,,991119789,,,,0.49,,, 0.45 ,Macyn's Letter,SL Stacker,,
iTunes,8/1/15,8/31/15,2,4.08,GBP,GB,,9781620158159,,991484268,,,,3.49,,, 6.28 ,Stolen Innocence,S.M. Stryker,,
iTunes,8/1/15,8/31/15,1,0.58,GBP,GB,,9781620159804,,994369352,,,,0.99,,, 0.89 ,Unblocked - Episode Three,Marni Mann,,
iTunes,8/1/15,8/31/15,1,1.45,GBP,GB,,9781620157862,,994422544,,,,2.49,,, 2.23 ,Collide,J.C. Hannigan,,
iTunes,8/1/15,8/31/15,2,2.9,GBP,GB,,9781620158142,,998155587,,,,2.49,,, 4.46 ,Never Forgotten Love,S.M. Stryker,,
iTunes,8/1/15,8/31/15,1,1.74,GBP,GB,,9781620159897,,999985764,,,,2.99,,, 2.68 ,Saving London,Taylor Dawn,,
iTunes,8/1/15,8/31/15,1,1.45,GBP,GB,,9781620157879,,1010956603,,,,2.49,,, 2.23 ,Consumed,J.C. Hannigan,,
iTunes,8/1/15,8/31/15,2,2.32,GBP,GB,,9781620159316,,1012541305,,,,1.99,,, 3.57 ,Home No More,Leddy Harper,,
iTunes,8/1/15,8/31/15,1,0.29,GBP,GB,,9781513701011,,1012546917,,,,0.49,,, 0.45 ,Falling for Him,Amy Stephens,,
iTunes,8/1/15,8/31/15,1,0.58,GBP,GB,,9781513701523,,1015995419,,,,0.99,,, 0.89 ,Unblocked - Episode Four,Marni Mann,,
iTunes,8/1/15,8/31/15,7,2.03,GBP,GB,,9781513700731,,1017139393,,,,0.49,,, 3.12 ,Devil's Nightmare,Robert Pruneda,,
iTunes,8/1/15,8/31/15,1,1.45,GBP,GB,,9781513702629,,1027072052,,,,2.49,,, 2.23 ,Anchored To Love,S.M. Stryker,,
iTunes,8/1/15,8/31/15,1,0.58,GBP,GB,,9781513702483,,1032759468,,,,0.99,,, 0.89 ,Unblocked - Episode Five,Marni Mann,,
iTunes,8/1/15,8/31/15,1,0.29,EUR,DE,,9781620150054,,665100611,,,,0.49,,, 0.32 ,The Golden Theme,Brian McDonald,,
iTunes,8/1/15,8/31/15,1,1.32,EUR,FR,,9781620152546,,709567734,,,,1.99,,, 1.48 ,Just Friends With Benefits,Meredith Schorr,,
iTunes,8/1/15,8/31/15,2,1.14,EUR,BE,,9781620152690,,719581050,,,,0.99,,, 1.27 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.58,EUR,AT,,9781620152690,,719581050,,,,0.99,,, 0.65 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.56,EUR,FI,,9781620152690,,719581050,,,,0.99,,, 0.63 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.58,EUR,CY,,9781620152690,,719581050,,,,0.99,,, 0.65 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.57,EUR,LT,,9781620152690,,719581050,,,,0.99,,, 0.64 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.56,EUR,IE,,9781620152690,,719581050,,,,0.99,,, 0.63 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.66,EUR,FR,,9781620150504,,729758943,,,,0.99,,, 0.74 ,Pick up the Damn Phone!,Joanne Black,,
iTunes,8/1/15,8/31/15,1,1.18,EUR,MT,,9781620152904,,765959131,,,,1.99,,, 1.32 ,"Be Strong, Be Smart","John Thomas Wood, PhD",,
iTunes,8/1/15,8/31/15,1,0.65,CHF,CH,,9781620152690,,719581050,,,,1,,, 0.70 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,0.65,CHF,CH,,9781620152638,,738930170,,,,1,,, 0.70 ,The Old Cape House,Barbara Eppich Struna,,
iTunes,8/1/15,8/31/15,1,0.65,CHF,CH,,9781620150580,,811613539,,,,1,,, 0.70 ,The Girls: Sappho Goes to Hollywood,Diana McLellan,,
iTunes,8/1/15,8/31/15,1,2.1,CAD,CA,,9781620150313,,480519951,,,,2.99,,, 1.59 ,Suddenly a Spy,Heather Huffman,,
iTunes,8/1/15,8/31/15,1,0.7,CAD,CA,,9781620150467,,517235903,,,,0.99,,, 0.53 ,Tumbleweed,Heather Huffman,,
iTunes,8/1/15,8/31/15,1,2.1,CAD,CA,,9781620152546,,709567734,,,,2.99,,, 1.59 ,Just Friends With Benefits,Meredith Schorr,,
iTunes,8/1/15,8/31/15,3,10.5,CAD,CA,,9781620152690,,719581050,,,,4.99,,, 7.95 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,8.4,CAD,CA,,9781620150504,,729758943,,,,11.99,,, 6.36 ,Pick up the Damn Phone!,Joanne Black,,
iTunes,8/1/15,8/31/15,26,18.2,CAD,CA,,9781620150504,,729758943,,,,0.99,,, 13.78 ,Pick up the Damn Phone!,Joanne Black,,
iTunes,8/1/15,8/31/15,75,52.5,CAD,CA,,9781620152638,,738930170,,,,0.99,,, 39.75 ,The Old Cape House,Barbara Eppich Struna,,
iTunes,8/1/15,8/31/15,7,24.5,CAD,CA,,9781620152638,,738930170,,,,4.99,,, 18.55 ,The Old Cape House,Barbara Eppich Struna,,
iTunes,8/1/15,8/31/15,2,9.8,CAD,CA,,9781620153949,,840589202,,,,6.99,,, 7.42 ,Unbridled Hearts Collection,Heather Huffman,,
iTunes,8/1/15,8/31/15,1,3.5,CAD,CA,,9781620153789,,853195041,,,,4.99,,, 2.65 ,Unbreakable Bonds,Carolyn Ridder Aspenson,,
iTunes,8/1/15,8/31/15,1,2.8,CAD,CA,,9781620154212,,885177180,,,,3.99,,, 2.12 ,The Lycan Hunter,Kelsey Jordan,,
iTunes,8/1/15,8/31/15,4,11.2,CAD,CA,,9781620156117,,930966919,,,,3.99,,, 8.48 ,The Old Cape Teapot,Barbara Eppich Struna,,
iTunes,8/1/15,8/31/15,1,4.9,CAD,CA,,9781620157053,,964404454,,,,6.99,,, 3.71 ,Uncharted Territory,Carolyn Ridder Aspenson,,
iTunes,8/1/15,8/31/15,1,6.3,CAD,CA,,9781620157091,,978750571,,,,8.99,,, 4.77 ,This Thing We Call Sex,David Steinberg,,
iTunes,8/1/15,8/31/15,1,0.7,CAD,CA,,9781620156582,,978792304,,,,0.99,,, 0.53 ,Blue Honor,K Williams,,
iTunes,8/1/15,8/31/15,1,2.8,CAD,CA,,9781620156667,,982102834,,,,3.99,,, 2.12 ,The Opposite of Love,Dahlia Salvatore,,
iTunes,8/1/15,8/31/15,1,0.7,CAD,CA,,9781620159323,,991124725,,,,0.99,,, 0.53 ,Alien Love,Stan Schatt,,
iTunes,8/1/15,8/31/15,1,3.5,CAD,CA,,9781620159712,,991483836,,,,4.99,,, 2.65 ,The Broken Road,Melissa Huie,,
iTunes,8/1/15,8/31/15,1,3.5,CAD,CA,,9781620157862,,994422544,,,,4.99,,, 2.65 ,Collide,J.C. Hannigan,,
iTunes,8/1/15,8/31/15,1,0.7,CAD,CA,,9781620153703,,997642145,,,,0.99,,, 0.53 ,Willful Avoidance,JT Twissel,,
iTunes,8/1/15,8/31/15,1,2.8,CAD,CA,,9781620157879,,1010956603,,,,3.99,,, 2.12 ,Consumed,J.C. Hannigan,,
iTunes,8/1/15,8/31/15,1,0.7,CAD,CA,,9781513701011,,1012546917,,,,0.99,,, 0.53 ,Falling for Him,Amy Stephens,,
iTunes,8/1/15,8/31/15,21,14.7,CAD,CA,,9781513700731,,1017139393,,,,0.99,,, 11.13 ,Devil's Nightmare,Robert Pruneda,,
iTunes,8/1/15,8/31/15,1,2.8,CAD,CA,,9781620157893,,1018699039,,,,3.99,,, 2.12 ,The Daughters Lem,Nila Aamoth,,
iTunes,8/1/15,8/31/15,1,2.1,CAD,CA,,9781620158197,,1022625256,,,,2.99,,, 1.59 ,This OneÌ¢‰âÂ‰ã¢s For You,Brandy Jellum,,
iTunes,8/1/15,8/31/15,1,2.54,AUD,AU,,9781620152386,,646742987,,,,3.99,,, 1.82 ,Riverbend,Tess Thompson,,
iTunes,8/1/15,8/31/15,1,0.63,AUD,AU,,9781620152546,,709567734,,,,0.99,,, 0.45 ,Just Friends With Benefits,Meredith Schorr,,
iTunes,8/1/15,8/31/15,29,92.22,AUD,AU,,9781620152690,,719581050,,,,4.99,,, 66.12 ,The Dark Light of Day,T.M. Frazier,,
iTunes,8/1/15,8/31/15,1,1.27,AUD,AU,,9781620150504,,729758943,,,,1.99,,, 0.91 ,Pick up the Damn Phone!,Joanne Black,,
