Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country, BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (Use),Unit Revenue,Revenue [USD],Title,Author,Imprint
LSI,6/1/15,6/30/15,-5,-54.9,USD,United States,,,9781620151785,,,,,19.95,,10.98,-54.9,The Secrets of Casanova,"Michaels, Greg",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151792,,,,,21.99,,0,0,The Werewolf of Lisbon,"Kidd, Chico",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151808,,,,,13.95,,0,0,Spirit Warriors: The Concealing,"Connor, D.E.L.",Booktrope Editions
LSI,6/1/15,6/30/15,2,4.34,USD,United States,,,9781620151815,,,,,9.99,,2.17,4.34,"The Adventures of Emery Jones, Boy Science Wonder: Bending Time","Johnson, Charles",Booktrope Editions
LSI,6/1/15,6/30/15,-3,-43.74,USD,United States,,,9781620151822,,,,,17.95,,14.58,-43.74,Between Boyfriends,"Miller, SÃƒÂ¡rka-Jonae",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151839,,,,,13.95,,0,0,A Chorus of Wolves,"Kimmell, Alex",Booktrope Editions
LSI,6/1/15,6/30/15,1,2.13,USD,United States,,,9781620151860,,,,,12.95,,2.13,2.13,Zips Goes Wandering,"Marsh, Chris",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151884,,,,,34.95,,0,0,The Girls: Sappho Goes to Hollywood,"McLellan, Diana",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151891,,,,,15.95,,0,0,Revontuli,"Eddy, Andrew",Booktrope Editions
LSI,6/1/15,6/30/15,2,6.02,USD,United States,,,9781620151914,,,,,16.95,,3.01,6.02,Running Secrets,"Williams, Arleen",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151921,,,,,14.95,,0,0,Swimming Upstream,"Mancini, Ruth",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151938,,,,,17.95,,0,0,Dead on her Feet: A Tango Mystery,"Fernow, Lisa",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151945,,,,,6.99,,0,0,"Be Strong, Be Smart: A Father Talks to His Daughter About Sex","Wood, John Thomas",Booktrope Editions
LSI,6/1/15,6/30/15,-1,-7.83,USD,United States,,,9781620151952,,,,,12.95,,7.83,-7.83,One Day in Lubbock,"Wright, Daniel Lance",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151976,,,,,15.95,,0,0,Who Killed 'Tom Jones'?,"Martin, Gale",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620151990,,,,,16.95,,0,0,Between the Sheets,"Miller, SÃƒÂ¡rka-Jonae",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152003,,,,,17.95,,0,0,Resigned Fate (Book Three of The Portals of Destiny),"West, Shay",Libertary Co.
LSI,6/1/15,6/30/15,-1,-9.18,USD,United States,,,9781620152010,,,,,15.95,,9.18,-9.18,Schasm,"Ryan, Shari J.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152027,,,,,24.95,,0,0,Project Northwoods,"Bruce, Jonathan Charles",Booktrope Editions
LSI,6/1/15,6/30/15,10,30.9,USD,United States,,,9781620152034,,,,,16.95,,3.09,30.9,Double Blind,"Pitts, Tiffany",Booktrope Editions
LSI,6/1/15,6/30/15,-1,-9.63,USD,United States,,,9781620152041,,,,,16.95,,9.63,-9.63,Undersea,"Morrison, Geoffrey",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152058,,,,,14.95,,0,0,Essence,"Waddington, A.L.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152065,,,,,16.95,,0,0,Arielle Immortal Awakening,"Roberts, Lilian",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152072,,,,,13.95,,0,0,The Unintentional Time Traveler,"Maroon, Everett",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152089,,,,,16.95,,0,0,The Heart of Feeling,"Wood, John Thomas",Booktrope Editions
LSI,6/1/15,6/30/15,1,2.99,USD,United States,,,9781620152096,,,,,16.95,,2.99,2.99,Tea and Primroses,"Thompson, Tess",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152102,,,,,15.95,,0,0,Arielle Immortal Seduction,"Roberts, Lilian",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152119,,,,,9.99,,0,0,Boston O'Neill,"Owen, Jim",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152126,,,,,19.95,,0,0,Exodus 2022,"Bennett, Ken",Booktrope Editions
LSI,6/1/15,6/30/15,9,29.7,USD,United States,,,9781620152133,,,,,16.95,,3.3,29.7,Harm None,"North, Will",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152140,,,,,12.95,,0,0,Magnus Opum,"Gould, Jonathan",Booktrope Editions
LSI,6/1/15,6/30/15,1,2.45,USD,United States,,,9781620152157,,,,,11.95,,2.45,2.45,Spellbound in His Arms,"Sefer, Angel",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152164,,,,,12.95,,0,0,The Button Legacy: Emily's Inheritance,"Marcinkowski, Ginger",Vox Dei
LSI,6/1/15,6/30/15,1,2.74,USD,United States,,,9781620152171,,,,,14.95,,2.74,2.74,The Duel for Consuelo,"Long, Claudia",Libertary Co.
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152188,,,,,19.95,,0,0,What Echoes Render,"Schultz, Tamsen",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152195,,,,,15.95,,0,0,Pulled Beneath,"Mann, Marni",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152218,,,,,32.95,,0,0,GODSPEED,"Grace, February",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.82,USD,United States,,,9781620152263,,,,,31.95,,3.82,3.82,HOME FIELD: WRITERS REMEMBER BASEBALL,"Marshall, John Douglas",Libertary Co.
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152287,,,,,30.95,,0,0,DIZZY IN KARACHI: A JOURNEY TO PAKISTAN,"Masood, Maliha",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152300,,,,,32.95,,0,0,COUNTRY MUSIC'S JIM OWEN: AN AMAZING LIFE,"Owen, Jim",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620152348,,,,,33.95,,0,0,SCARS FROM A MEMOIR,"Mann, Marni",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.04,USD,United States,,,9781620152362,,,,,29.95,,3.04,3.04,LET THE DOGS SPEAK,"McKiernan, Marianne",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153314,,,,,34.95,,0,0,STRATEGIC SALES PRESENTATIONS,"Malcolm, Jack",Booktrope Editions
LSI,6/1/15,6/30/15,2,5.48,USD,United States,,,9781620153376,,,,,22.95,,2.74,5.48,The Golden Theme: How to Make Your Writing Appeal to the Highest Common Denominator,"McDonald, Brian",Libertary Co.
LSI,6/1/15,6/30/15,0,0,USD,Germany,,,9781620153376,,,,,22.95,,0,0,The Golden Theme: How to Make Your Writing Appeal to the Highest Common Denominator,"McDonald, Brian",Libertary Co.
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153383,,,,,23.95,,0,0,Ink Spots,"McDonald, Brian",Booktrope Editions
LSI,6/1/15,6/30/15,1,4.82,USD,United States,,,9781620153390,,,,,28.95,,4.82,4.82,Invisible Ink: A Practical Guide to Building Stories that Resonate,"McDonald, Brian",Libertary Co.
LSI,6/1/15,6/30/15,1,4.82,USD,Germany,,,9781620153390,,,,,28.95,,4.82,4.82,Invisible Ink: A Practical Guide to Building Stories that Resonate,"McDonald, Brian",Libertary Co.
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153406,,,,,33.95,,0,0,MEMOIRS ARENT FAIRYTALES,"Mann, Marni",Booktrope Editions
LSI,6/1/15,6/30/15,0,-6.25,USD,United States,,,9781620153420,,,,,16.95,,0,-6.25,Seductive Shadows,"Mann, Marni",Booktrope Entice
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153437,,,,,9.99,,0,0,Letters to Mommy,"Owen, Jim",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153444,,,,,13.95,,0,0,"Losing Him, Gaining You: Divorce as Opportunity","Lewars, Corbin",Booktrope Editions
LSI,6/1/15,6/30/15,2,7,USD,United States,,,9781620153451,,,,,15.95,,3.5,7,Willful Avoidance,"Twissel, JT",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153482,,,,,11.95,,0,0,The Heart of Power,"Wood, John Thomas",Booktrope Editions
LSI,6/1/15,6/30/15,3,10.05,USD,United States,,,9781620153499,,,,,16.95,,3.35,10.05,Biking Uphill,"Williams, Arleen",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153505,,,,,16.95,,0,0,Dancing on the Edge,"Bakke, Kit",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.58,USD,United States,,,9781620153529,,,,,16.95,,3.58,3.58,Unfinished Business,"Ridder Aspenson, Carolyn",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153536,,,,,16.95,,0,0,Unbreakable Bonds,"Ridder Aspenson, Carolyn",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153550,,,,,13.95,,0,0,Six Strings,"Williamson, Jen Sanya",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153574,,,,,11.95,,0,0,The Heart of Relationships,"Wood, John Thomas",Booktrope Editions
LSI,6/1/15,6/30/15,10,30.1,USD,United States,,,9781620153581,,,,,13.95,,3.01,30.1,Is This All There Is?,"Mann, Patricia",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.43,USD,United States,,,9781620153598,,,,,16.95,,3.43,3.43,Autumn Getaway,"Gracen, Jennifer",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153642,,,,,10.95,,0,0,The Stories We Don't Tell,"Thayer, Melissa",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153659,,,,,21.95,,0,0,Fractured Dream,"Randall, K.M.",Booktrope Editions
LSI,6/1/15,6/30/15,1,2.68,USD,United States,,,9781620153666,,,,,13.95,,2.68,2.68,Rivercreek Crossing,"LeMay, C.L.",Booktrope Editions
LSI,6/1/15,6/30/15,-12,-115.56,USD,United States,,,9781620153956,,,,,16.95,,9.63,-115.56,Fissure Free,"Ryan, Shari J.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153963,,,,,12.95,,0,0,Waiting for You,"Huffman, Heather",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620153987,,,,,18.95,,0,0,Dating Bradford - A Memoir,"Noble, Bradford",Booktrope Editions
LSI,6/1/15,6/30/15,12,38.64,USD,United States,,,9781620154007,,,,,16.95,,3.22,38.64,A Decent Woman,"Parker Sapia, Eleanor",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154014,,,,,12.95,,0,0,Along the Wheel of Time: Sacred Stories for Nature Lovers,"Laxer, Judith",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154021,,,,,13.95,,0,0,How to Un-Marry a Millionaire,"Morton, Billie",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154045,,,,,13.95,,0,0,Dangerous Reflections,"West, Shay",Booktrope Editions
LSI,6/1/15,6/30/15,15,40.95,USD,United States,,,9781620154267,,,,,20.95,,2.73,40.95,Zeus Is Dead: A Monstrously Inconvenient Adventure,"Munz, Michael G.",Libertary Co.
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154274,,,,,20.95,,0,0,Billy Purgatory: I Am the Devil Bird,"Freeman, Jesse James",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154281,,,,,15.95,,0,0,Arielle Immortal Passion,"Roberts, Lilian",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154311,,,,,18.95,,0,0,The Lycan Hunter,"Jordan, Kelsey",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154328,,,,,17.95,,0,0,The Frailty of Things,"Schultz, Tamsen",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154335,,,,,13.95,,0,0,Twisted Reflections,"West, Shay",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154342,,,,,21.95,,0,0,Last Impressions,"Aalto, A.J.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154359,,,,,13.95,,0,0,Eyes of the Enemy,"Hess, Kelly",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154366,,,,,15.95,,0,0,Arielle Immortal Journey,"Roberts, Lilian",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154373,,,,,16.95,,0,0,The Gatekeeper's Forbidden Secret,"Brown, Penelope A.",Booktrope Editions
LSI,6/1/15,6/30/15,-8,-69.84,USD,United States,,,9781620154380,,,,,14.95,,8.73,-69.84,Between Heartbreak and Happiness,"Miller, SÃƒÂ¡rka-Jonae",Booktrope Editions
LSI,6/1/15,6/30/15,2,6.86,USD,United States,,,9781620154397,,,,,20.95,,3.43,6.86,Return to Sender,"Halleck, Mindy S.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154403,,,,,14.95,,0,0,Winter Hopes,"Gracen, Jennifer",Booktrope Editions
LSI,6/1/15,6/30/15,5,15.9,USD,United States,,,9781620154410,,,,,14.95,,3.18,15.9,My Fluorescent God,"Guppy, Joe",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154427,,,,,12.95,,0,0,Blues and Beyond & Sentences,"Persun, Terry",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154434,,,,,13.95,,0,0,OFFSIDE : A Mystery,"Barrett, William P.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154441,,,,,14.95,,0,0,Arielle Immortal Quickening,"Roberts, Lilian",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.1,USD,United States,,,9781620154458,,,,,14.95,,3.1,3.1,Heart of a Rocky,"Jordan, Kelsey",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154564,,,,,15.95,,0,0,Spirit Warriors: The Scarring,"Connor, D.E.L.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154571,,,,,12.95,,0,0,"Jacob, King of Portalia","Clubb, Casey",Booktrope Editions
LSI,6/1/15,6/30/15,10,35.5,USD,United States,,,9781620154588,,,,,18.95,,3.55,35.5,"Please, Pretty Lights","Zajac, Ina",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154595,,,,,13.95,,0,0,Grace in Community: Real Life Grace from the Book of 1 John,"McNeely, Jim III",Vox Dei
LSI,6/1/15,6/30/15,2,7.38,USD,United States,,,9781620154601,,,,,16.95,,3.69,7.38,Blue Midnight,"Thompson, Tess",Booktrope Editions
LSI,6/1/15,6/30/15,-12,-185.74,USD,United States,,,9781620154618,,,,,16.95,,15.47833333,-185.74,The Paragraph Ranch,"Ellington, Kay",Booktrope Editions
LSI,6/1/15,6/30/15,-3,-27.54,USD,United States,,,9781620154625,,,,,15.95,,9.18,-27.54,The Music Book,"O'Leary, Dave",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154632,,,,,14.95,,0,0,When Fully Fused,"Ryan, Shari J.",Booktrope Editions
LSI,6/1/15,6/30/15,2,5.76,USD,United States,,,9781620154649,,,,,13.95,,2.88,5.76,Dangled Carat,"Grossman, Hilary",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154762,,,,,11.95,,0,0,The Heart of Leadership,"Wood, John Thomas",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154793,,,,,13.95,,0,0,If I Say No,"Jellum, Brandy",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154809,,,,,15.95,,0,0,Vacation,"Miller, JC",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.29,USD,United States,,,9781620154830,,,,,12.95,,3.29,3.29,Paper Souls,"Burke, Allie",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,Germany,,,9781620154830,,,,,12.95,,0,0,Paper Souls,"Burke, Allie",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620154847,,,,,13.95,,0,0,The Position,"Salvatore, Dahlia",Booktrope Entice
LSI,6/1/15,6/30/15,3,8.46,USD,United States,,,9781620154854,,,,,15.95,,2.82,8.46,My Fair Lily,"Platt, Meara",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155004,,,,,16.99,,0,0,Waiting,"Dodge, Bonnie",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155011,,,,,13.95,,0,0,The Heiress of Santorini,"Sefer, Angel",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155028,,,,,14.95,,0,0,Our Second Chance,"Taylor, C. D.",Booktrope Entice
LSI,6/1/15,6/30/15,6,15.96,USD,United States,,,9781620155042,,,,,11.95,,2.66,15.96,The Fourth Lion,"Ayers, Jeff",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155059,,,,,16.95,,0,0,Ruby's Letters,"Van Well, Maggie",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.6,USD,United States,,,9781620155080,,,,,18.95,,3.6,3.6,First of Spring,"Jordan, Kelsey",Booktrope Editions
LSI,6/1/15,6/30/15,1,3.02,USD,United States,,,9781620155103,,,,,14.95,,3.02,3.02,Arielle Immortal Fury,"Roberts, Lilian",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155110,,,,,15.95,,0,0,Spring Shadows,"Gracen, Jennifer",Booktrope Editions
LSI,6/1/15,6/30/15,2,5.94,USD,United States,,,9781620155127,,,,,14.95,,2.97,5.94,Saving Jason,"Hanagan, E.J.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155318,,,,,14.95,,0,0,Crazy Little Thing Called Matchmaking,"Van Well, Maggie",Booktrope Editions
LSI,6/1/15,6/30/15,-18,-173.34,USD,United States,,,9781620155332,,,,,16.95,,9.63,-173.34,TAG,"Ryan, Shari J.",Booktrope Editions
LSI,6/1/15,6/30/15,1,2.67,USD,United States,,,9781620155363,,,,,16.95,,2.67,2.67,All The Pretty Bones,"Thompson, Camela",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155387,,,,,14.95,,0,0,Tripped Up Love,"Farley, Julie",Booktrope Editions
LSI,6/1/15,6/30/15,1,2.47,USD,United States,,,9781620155462,,,,,10.95,,2.47,2.47,My Kaleidoscope,"Ryan, Shari J.",Booktrope Editions
LSI,6/1/15,6/30/15,41,205.82,USD,United States,,,9781620155486,,,,,26.95,,5.02,205.82,Blue Moon Vegan,"Coomer, Paula Marie",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155516,,,,,16.95,,0,0,Swimming Home,"Mancini, Ruth",Booktrope Editions
LSI,6/1/15,6/30/15,6,18.6,USD,United States,,,9781620155523,,,,,17.95,,3.1,18.6,A Shadow in the Flames,"Munz, Michael G.",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155530,,,,,14.95,,0,0,The New Ever After,"Farley, Julie",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155561,,,,,12.95,,0,0,Misadventures of Princess Sydney,"Minich, Chris",Booktrope Editions
LSI,6/1/15,6/30/15,1,3,USD,United States,,,9781620155585,,,,,14.95,,3,3,The Soul Thief,"Verstraete, Majanka",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155608,,,,,11.95,,0,0,Orenda,"Silver, Ruth",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155776,,,,,11.95,,0,0,Dead Girl Walking,"Silver, Ruth",Booktrope Editions
LSI,6/1/15,6/30/15,2,5.74,USD,United States,,,9781620155790,,,,,14.5,,2.87,5.74,City of Illusions,"Works, Judith",Booktrope Editions
LSI,6/1/15,6/30/15,11,29.37,USD,United States,,,9781620155806,,,,,12.95,,2.67,29.37,Is This What I Want?,"Mann, Patricia",Booktrope Editions
LSI,6/1/15,6/30/15,0,0,USD,United States,,,9781620155813,,,,,13.95,,0,0,Waiting on Justin,"Delaney, Lucy H.",Booktrope Editions
