Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Sale Date
CreateSpace,7/1/15,7/31/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,7/8/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/8/15
CreateSpace,7/1/15,7/31/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,7/8/15
CreateSpace,7/1/15,7/31/15,1,4.43,USD,United States,,,9781935961734,,193596173X,,,11.95,,,4.43,American Goulash,,7/8/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/8/15
CreateSpace,7/1/15,7/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,7/8/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/8/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/8/15
CreateSpace,7/1/15,7/31/15,1,4.33,USD,United States,,,9781935961994,,1935961993,,,12.95,,,4.33,Dizzy in Karachi: A Journey to Pakistan,,7/8/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781620157718,,1620157713,,,13.95,,,5.05,Underwater Secrets,,7/8/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/8/15
CreateSpace,7/1/15,7/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,7/8/15
CreateSpace,7/1/15,7/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,7/8/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/8/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781935961116,,193596111X,,,9.95,,,3.82,Prop 8 Love Stories,,7/8/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/8/15
CreateSpace,7/1/15,7/31/15,1,4.43,USD,United States,,,9781513700205,,1513700200,,,11.95,,,4.43,The Devil Within,,7/8/15
CreateSpace,7/1/15,7/31/15,1,6.37,USD,United States,,,9781620158036,,1620158035,,,16.95,,,6.37,Walking Home,,7/8/15
CreateSpace,7/1/15,7/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,7/8/15
CreateSpace,7/1/15,7/31/15,1,4.12,USD,United States,,,9781620151860,,1620151863,,,12.95,,,4.12,Zips Goes Wandering,,7/9/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/9/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781620158494,,1620158493,,,9.95,,,3.82,Tea and Madness,,7/9/15
CreateSpace,7/1/15,7/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,7/9/15
CreateSpace,7/1/15,7/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620154014,,1620154013,,,12.95,,,5.24,Along the Wheel of Time: Sacred Stories for Nature Lovers,,7/9/15
CreateSpace,7/1/15,7/31/15,1,6.73,USD,United States,,,9781935961468,,1935961462,,,16.95,,,6.73,"Pick Up the Damn Phone! How People, Not Technology, Seal the Deal",,7/9/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/9/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/9/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.03,USD,United States,,,9781620151730,,1620151731,,,14.95,,,5.03,The Dark Light of Day,,7/9/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/9/15
CreateSpace,7/1/15,7/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/9/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/9/15
CreateSpace,7/1/15,7/31/15,1,3.35,USD,United States,,,9781935961758,,1935961756,,,9.95,,,3.35,Ink Spots,,7/9/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/9/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.92,USD,United States,,,9781620151358,,1620151359,,,16.95,,,5.92,Shattered Destiny (Book Two of The Portals of Destiny),,7/9/15
CreateSpace,7/1/15,7/31/15,1,6.23,USD,United States,,,9781620152003,,1620152002,,,17.95,,,6.23,Resigned Fate (Book Three of The Portals of Destiny),,7/9/15
CreateSpace,7/1/15,7/31/15,1,2.64,USD,United States,,,9781935961888,,1935961888,,,7.99,,,2.64,The Mad Lord Lucian,,7/9/15
CreateSpace,7/1/15,7/31/15,1,3.78,USD,United States,,,9781935961666,,1935961667,,,12.95,,,3.78,The Chosen,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5,USD,United States,,,9781620154595,,1620154595,,,13.95,,,5,Grace in Community: Real Life Grace from the Book of 1 John,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/9/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/9/15
CreateSpace,7/1/15,7/31/15,1,5.29,USD,United States,,,9781620152171,,1620152177,,,14.95,,,5.29,The Duel for Consuelo,,7/9/15
CreateSpace,7/1/15,7/31/15,1,6.8,USD,United States,,,9781620153970,,1620153971,,,18.95,,,6.8,Under the Squatting Eagle,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.58,USD,United States,,,9781620157930,,1620157934,,,14.95,,,5.58,The Garden of Unfortunate Souls,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.63,USD,United States,,,9781935961529,,1935961527,,,16.95,,,5.63,Strategic Sales Presentations,,7/10/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.58,USD,United States,,,9781620157930,,1620157934,,,14.95,,,5.58,The Garden of Unfortunate Souls,,7/10/15
CreateSpace,7/1/15,7/31/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,7/10/15
CreateSpace,7/1/15,7/31/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,7/10/15
CreateSpace,7/1/15,7/31/15,1,6.18,USD,United States,,,9781620152133,,1620152134,,,16.95,,,6.18,Harm None,,7/10/15
CreateSpace,7/1/15,7/31/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,7/10/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/10/15
CreateSpace,7/1/15,7/31/15,1,4.55,USD,United States,,,9781935961970,,1935961977,,,11.95,,,4.55,The Romance of Grace,,7/10/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/10/15
CreateSpace,7/1/15,7/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,7/10/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/10/15
CreateSpace,7/1/15,7/31/15,1,3.73,USD,United States,,,9781935961499,,1935961497,,,10.95,,,3.73,I Kidnap Girls,,7/10/15
CreateSpace,7/1/15,7/31/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,7/10/15
CreateSpace,7/1/15,7/31/15,1,4.55,USD,United States,,,9781935961970,,1935961977,,,11.95,,,4.55,The Romance of Grace,,7/10/15
CreateSpace,7/1/15,7/31/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.29,USD,United States,,,9781620151808,,1620151804,,,13.95,,,5.29,Spirit Warriors: The Concealing,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/10/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/11/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/11/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,7/11/15
CreateSpace,7/1/15,7/31/15,1,3.35,USD,United States,,,9781935961758,,1935961756,,,9.95,,,3.35,Ink Spots,,7/11/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781620157220,,1620157225,,,9.95,,,3.82,Eigengrau,,7/11/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781620157220,,1620157225,,,9.95,,,3.82,Eigengrau,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,7/11/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781620157220,,1620157225,,,9.95,,,3.82,Eigengrau,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,7/11/15
CreateSpace,7/1/15,7/31/15,1,6.8,USD,United States,,,9781513700427,,1513700421,,,19.95,,,6.8,Devil's Nightmare,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.03,USD,United States,,,9781620151730,,1620151731,,,14.95,,,5.03,The Dark Light of Day,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.03,USD,United States,,,9781620151730,,1620151731,,,14.95,,,5.03,The Dark Light of Day,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.03,USD,United States,,,9781620155967,,1620155966,,,13.95,,,5.03,Another Tomorrow,,7/11/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.75,USD,United States,,,9781620151709,,1620151707,,,16.95,,,5.75,"Water, Stone, Heart",,7/11/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/11/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781620157220,,1620157225,,,9.95,,,3.82,Eigengrau,,7/11/15
CreateSpace,7/1/15,7/31/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,7/11/15
CreateSpace,7/1/15,7/31/15,1,6.18,USD,United States,,,9781620152133,,1620152134,,,16.95,,,6.18,Harm None,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/11/15
CreateSpace,7/1/15,7/31/15,1,5.7,USD,United States,,,9781620159453,,1620159457,,,15.95,,,5.7,The Broken Half,,7/12/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/12/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/12/15
CreateSpace,7/1/15,7/31/15,1,6.59,USD,United States,,,9781513700786,,1513700782,,,18.95,,,6.59,Disenchanted,,7/12/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/12/15
CreateSpace,7/1/15,7/31/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,7/12/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620157152,,1620157152,,,13.95,,,4.74,Red Tide,,7/12/15
CreateSpace,7/1/15,7/31/15,1,3.82,USD,United States,,,9781620158494,,1620158493,,,9.95,,,3.82,Tea and Madness,,7/12/15
CreateSpace,7/1/15,7/31/15,1,7.14,USD,United States,,,9781620151778,,1620151774,,,20.95,,,7.14,These Sorrows We See  (A Windsor Series Novel),,7/12/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/12/15
CreateSpace,7/1/15,7/31/15,1,6.35,USD,United States,,,9781620154328,,1620154323,,,17.95,,,6.35,The Frailty of Things,,7/12/15
CreateSpace,7/1/15,7/31/15,1,5.56,USD,United States,,,9781620151341,,1620151340,,,14.95,,,5.56,Charis: Journey to Pandora's Jar,,7/12/15
CreateSpace,7/1/15,7/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,7/12/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/12/15
CreateSpace,7/1/15,7/31/15,1,6.44,USD,United States,,,9781620155004,,1620155001,,,16.99,,,6.44,Waiting,,7/12/15
CreateSpace,7/1/15,7/31/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,7/12/15
CreateSpace,7/1/15,7/31/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,7/13/15
CreateSpace,7/1/15,7/31/15,1,4.72,USD,United States,,,9781620157244,,1620157241,,,11.95,,,4.72,By the River,,7/13/15
CreateSpace,7/1/15,7/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.42,USD,United States,,,9781620153529,,1620153521,,,16.95,,,6.42,Unfinished Business,,7/13/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/13/15
CreateSpace,7/1/15,7/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,7/13/15
CreateSpace,7/1/15,7/31/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/13/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/13/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/13/15
CreateSpace,7/1/15,7/31/15,1,5.05,USD,United States,,,9781513700267,,151370026X,,,13.95,,,5.05,The Fire Inside,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/13/15
CreateSpace,7/1/15,7/31/15,1,4.43,USD,United States,,,9781513700205,,1513700200,,,11.95,,,4.43,The Devil Within,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/13/15
CreateSpace,7/1/15,7/31/15,1,6.95,USD,United States,,,9781620157183,,1620157187,,,19.95,,,6.95,Duet for Three Hands,,7/13/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/13/15
CreateSpace,7/1/15,7/31/15,1,5.24,USD,United States,,,9781620157978,,1620157977,,,13.95,,,5.24,Josie Jameson and the Stone Witch,,7/13/15
CreateSpace,7/1/15,7/31/15,1,3.64,USD,United States,,,9781935961185,,1935961187,,,11.95,,,3.64,Let the Dogs Speak!,,7/14/15
CreateSpace,7/1/15,7/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,7/14/15
CreateSpace,7/1/15,7/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,7/14/15
CreateSpace,7/1/15,7/31/15,1,6.42,USD,United States,,,9781620158821,,1620158825,,,17.95,,,6.42,The Right Kind of Love,,7/14/15
CreateSpace,7/1/15,7/31/15,1,5.8,USD,United States,,,9781620158500,,1620158507,,,15.95,,,5.8,Stars in her Eyes,,7/14/15
CreateSpace,7/1/15,7/31/15,1,4.93,USD,United States,,,9781620158814,,1620158817,,,13.95,,,4.93,Captivated by Your Love,,7/14/15
CreateSpace,7/1/15,7/31/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,7/14/15
CreateSpace,7/1/15,7/31/15,1,6.59,USD,United States,,,9781513700786,,1513700782,,,18.95,,,6.59,Disenchanted,,7/14/15
CreateSpace,7/1/15,7/31/15,1,4.43,USD,United States,,,9781513700205,,1513700200,,,11.95,,,4.43,The Devil Within,,7/14/15
