Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Sale Date
CreateSpace,5/1/15,5/31/15,1,4.62,USD,United States,,,9781620159422,,1620159422,,,11.95,,,4.62,Walk on the Wild Side; The Reinvention of Violet Monte,,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.62,USD,United States,,,9781620159422,,1620159422,,,11.95,,,4.62,Walk on the Wild Side; The Reinvention of Violet Monte,,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.08,USD,United States,,,9781620154007,,1620154005,,,16.95,,,6.08,A Decent Woman,,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,5/4/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.56,USD,United States,,,9781620154373,,1620154374,,,16.95,,,6.56,The Gatekeeper's Forbidden Secret,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781935961987,,1935961985,,,16.95,,,6.01,Suitcase Filled with Nails: Lessons Learned from Teaching Art in Kuwait,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.88,USD,United States,,,9781620156452,,1620156458,,,12.95,,,4.88,Chasing Ravens,,5/4/15
CreateSpace,5/1/15,5/31/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.48,USD,United States,,,9781620154625,,1620154625,,,15.95,,,5.48,The Music Book,,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.97,USD,United States,,,9781620156216,,1620156210,,,13.5,,,4.97,Learning to Float,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.75,USD,United States,,,9781620151372,,1620151375,,,14.95,,,5.75,"Blue Moon Vegetarian: Reflections, Recipes, and Advice for a Plant-Based Diet",,5/4/15
CreateSpace,5/1/15,5/31/15,1,3.64,USD,United States,,,9781935961185,,1935961187,,,11.95,,,3.64,Let the Dogs Speak!,,5/4/15
CreateSpace,5/1/15,5/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781935961987,,1935961985,,,16.95,,,6.01,Suitcase Filled with Nails: Lessons Learned from Teaching Art in Kuwait,,5/4/15
CreateSpace,5/1/15,5/31/15,1,4.4,USD,United States,,,9781620156483,,1620156482,,,11.95,,,4.4,A Walk in the Snark,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781935961987,,1935961985,,,16.95,,,6.01,Suitcase Filled with Nails: Lessons Learned from Teaching Art in Kuwait,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.95,USD,United States,,,9781620157183,,1620157187,,,19.95,,,6.95,Duet for Three Hands,,5/4/15
CreateSpace,5/1/15,5/31/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.24,USD,United States,,,9781620155561,,1620155567,,,12.95,,,5.24,Misadventures of Princess Sydney,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/4/15
CreateSpace,5/1/15,5/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.18,USD,United States,,,9781620152133,,1620152134,,,16.95,,,6.18,Harm None,,5/5/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/5/15
CreateSpace,5/1/15,5/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,5/5/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.32,USD,United States,,,9781935961246,,1935961241,,,14.95,,,5.32,Throwaway,,5/5/15
CreateSpace,5/1/15,5/31/15,1,4.28,USD,United States,,,9781620153642,,1620153645,,,10.95,,,4.28,The Stories We Don't Tell,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.41,USD,United States,,,9781620154830,,1620154838,,,12.95,,,5.41,Paper Souls,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.27,USD,United States,,,9781620156223,,1620156229,,,13.95,,,5.27,Out from Under,,5/5/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.27,USD,United States,,,9781620156223,,1620156229,,,13.95,,,5.27,Out from Under,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.56,USD,United States,,,9781620151938,,1620151936,,,17.95,,,6.56,Dead on Her Feet: A Tango Mystery,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.25,USD,United States,,,9781620156926,,162015692X,,,14.95,,,6.25,Triumph! An Athlete's Guide to Winning On and Off the Field,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.25,USD,United States,,,9781620156926,,162015692X,,,14.95,,,6.25,Triumph! An Athlete's Guide to Winning On and Off the Field,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.25,USD,United States,,,9781620156926,,162015692X,,,14.95,,,6.25,Triumph! An Athlete's Guide to Winning On and Off the Field,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.25,USD,United States,,,9781620156926,,162015692X,,,14.95,,,6.25,Triumph! An Athlete's Guide to Winning On and Off the Field,,5/5/15
CreateSpace,5/1/15,5/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.25,USD,United States,,,9781620156926,,162015692X,,,14.95,,,6.25,Triumph! An Athlete's Guide to Winning On and Off the Field,,5/5/15
CreateSpace,5/1/15,5/31/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.52,USD,United States,,,9781620155943,,162015594X,,,17.95,,,6.52,The Passion Thief,,5/5/15
CreateSpace,5/1/15,5/31/15,1,3.35,USD,United States,,,9781935961758,,1935961756,,,9.95,,,3.35,Ink Spots,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.95,USD,United States,,,9781620157183,,1620157187,,,19.95,,,6.95,Duet for Three Hands,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,5/5/15
CreateSpace,5/1/15,5/31/15,1,5.56,USD,United States,,,9781620158395,,1620158396,,,14.95,,,5.56,Entertaining Angels,,5/5/15
CreateSpace,5/1/15,5/31/15,1,3.08,USD,United States,,,9781620151242,,1620151243,,,9.95,,,3.08,Write Within Yourself: An Author's Companion,,5/5/15
CreateSpace,5/1/15,5/31/15,1,6.54,USD,United States,,,9781620156957,,1620156954,,,18.95,,,6.54,Mission Veritas,,5/6/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/6/15
CreateSpace,5/1/15,5/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,5/6/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/6/15
CreateSpace,5/1/15,5/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,5/6/15
CreateSpace,5/1/15,5/31/15,1,6.54,USD,United States,,,9781620156957,,1620156954,,,18.95,,,6.54,Mission Veritas,,5/6/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/6/15
CreateSpace,5/1/15,5/31/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,5/6/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/6/15
CreateSpace,5/1/15,5/31/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,5/6/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/6/15
CreateSpace,5/1/15,5/31/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,5/6/15
CreateSpace,5/1/15,5/31/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,5/6/15
CreateSpace,5/1/15,5/31/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,5/6/15
CreateSpace,5/1/15,5/31/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,5/6/15
CreateSpace,5/1/15,5/31/15,1,6.2,USD,United States,,,9781620153499,,1620153491,,,16.95,,,6.2,Biking Uphill,,5/6/15
CreateSpace,5/1/15,5/31/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,5/6/15
CreateSpace,5/1/15,5/31/15,1,4.76,USD,United States,,,9781620156506,,1620156504,,,12.95,,,4.76,Curse of the Seven 70s,,5/6/15
CreateSpace,5/1/15,5/31/15,1,4.76,USD,United States,,,9781620156506,,1620156504,,,12.95,,,4.76,Curse of the Seven 70s,,5/6/15
CreateSpace,5/1/15,5/31/15,1,4.76,USD,United States,,,9781620156506,,1620156504,,,12.95,,,4.76,Curse of the Seven 70s,,5/6/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/7/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/7/15
CreateSpace,5/1/15,5/31/15,1,4.62,USD,United States,,,9781620159422,,1620159422,,,11.95,,,4.62,Walk on the Wild Side; The Reinvention of Violet Monte,,5/7/15
CreateSpace,5/1/15,5/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,5/7/15
CreateSpace,5/1/15,5/31/15,1,5.17,USD,United States,,,9781620155844,,1620155842,,,14.95,,,5.17,Bloodletting,,5/7/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,5/7/15
CreateSpace,5/1/15,5/31/15,1,4.42,USD,United States,,,9781620151600,,162015160X,,,10.95,,,4.42,Broken Pieces,,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.3,USD,United States,,,9781620156735,,1620156733,,,16.95,,,6.3,Trigger,,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.08,USD,United States,,,9781620154007,,1620154005,,,16.95,,,6.08,A Decent Woman,,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,5/7/15
CreateSpace,5/1/15,5/31/15,1,4.98,USD,United States,,,9781620157602,,1620157608,,,13.95,,,4.98,Fall of Knight,,5/7/15
CreateSpace,5/1/15,5/31/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,5/7/15
CreateSpace,5/1/15,5/31/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,5/7/15
CreateSpace,5/1/15,5/31/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,5/8/15
CreateSpace,5/1/15,5/31/15,1,11.08,USD,United States,,,9781620151327,,1620151324,,,39.95,,,11.08,Redesigning Education: Shaping Learning Systems Around the Globe,,5/8/15
CreateSpace,5/1/15,5/31/15,1,11.08,USD,United States,,,9781620151327,,1620151324,,,39.95,,,11.08,Redesigning Education: Shaping Learning Systems Around the Globe,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.08,USD,United States,,,9781620154007,,1620154005,,,16.95,,,6.08,A Decent Woman,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.65,USD,United States,,,9781935961260,,1935961268,,,14.95,,,5.65,The Essential Stay-at-Home Mom Manual,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,5/8/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.8,USD,United States,,,9781620152195,,1620152193,,,15.95,,,5.8,Pulled Beneath,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.13,USD,United States,,,9781620153680,,1620153688,,,16.95,,,6.13,Pulled Within,,5/8/15
CreateSpace,5/1/15,5/31/15,1,4.96,USD,United States,,,9781620157282,,1620157284,,,13.95,,,4.96,Midnight,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,5/8/15
CreateSpace,5/1/15,5/31/15,1,4.96,USD,United States,,,9781620157282,,1620157284,,,13.95,,,4.96,Midnight,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,5/8/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/8/15
CreateSpace,5/1/15,5/31/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.08,USD,United States,,,9781620155882,,1620155885,,,17.95,,,6.08,"Last Stop, The Twilight Zone: The Biography of Rod Serling",,5/8/15
CreateSpace,5/1/15,5/31/15,1,4.96,USD,United States,,,9781620157282,,1620157284,,,13.95,,,4.96,Midnight,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,5/8/15
CreateSpace,5/1/15,5/31/15,1,5.96,USD,United States,,,9781620155868,,1620155869,,,16.95,,,5.96,Starting From Lost,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,5/8/15
CreateSpace,5/1/15,5/31/15,1,3.35,USD,United States,,,9781935961758,,1935961756,,,9.95,,,3.35,Ink Spots,,5/8/15
CreateSpace,5/1/15,5/31/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,5/8/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,5/8/15
CreateSpace,5/1/15,5/31/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,5/9/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,5/9/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/9/15
CreateSpace,5/1/15,5/31/15,1,4.96,USD,United States,,,9781620157282,,1620157284,,,13.95,,,4.96,Midnight,,5/9/15
CreateSpace,5/1/15,5/31/15,1,5.58,USD,United States,,,9781620155363,,1620155362,,,16.95,,,5.58,All the Pretty Bones,,5/9/15
CreateSpace,5/1/15,5/31/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,5/9/15
CreateSpace,5/1/15,5/31/15,1,4.96,USD,United States,,,9781620157282,,1620157284,,,13.95,,,4.96,Midnight,,5/9/15
CreateSpace,5/1/15,5/31/15,1,5.51,USD,United States,,,9781620158869,,1620158868,,,14.95,,,5.51,Omni,,5/9/15
CreateSpace,5/1/15,5/31/15,1,4.96,USD,United States,,,9781620155912,,1620155915,,,12.95,,,4.96,Vivid,,5/9/15
CreateSpace,5/1/15,5/31/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,5/9/15
CreateSpace,5/1/15,5/31/15,1,6.18,USD,United States,,,9781620156728,,1620156725,,,16.95,,,6.18,Summer Champagne,,5/9/15
CreateSpace,5/1/15,5/31/15,1,6.01,USD,United States,,,9781620155110,,1620155117,,,15.95,,,6.01,Spring Shadows,,5/9/15
CreateSpace,5/1/15,5/31/15,1,5.32,USD,United States,,,9781620155899,,1620155893,,,13.95,,,5.32,Ride of Your Life,,5/9/15
CreateSpace,5/1/15,5/31/15,1,5.32,USD,United States,,,9781620155899,,1620155893,,,13.95,,,5.32,Ride of Your Life,,5/9/15
CreateSpace,5/1/15,5/31/15,1,5.56,USD,United States,,,9781620158395,,1620158396,,,14.95,,,5.56,Entertaining Angels,,5/9/15
CreateSpace,5/1/15,5/31/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,5/9/15
CreateSpace,5/1/15,5/31/15,1,4.12,USD,United States,,,9781935961284,,1935961284,,,12.95,,,4.12,The Key to Everything,,5/9/15
CreateSpace,5/1/15,5/31/15,1,4.28,USD,United States,,,9781620153642,,1620153645,,,10.95,,,4.28,The Stories We Don't Tell,,5/9/15
