Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country, BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (Use),Unit Revenue,Revenue [USD],Title,Author,Imprint
LSI,5/1/15,5/31/15,12,36,USD,United States,,,9781620151976,,,,,15.95,,3,36,Who Killed 'Tom Jones'?,"Martin, Gale",Booktrope Editions
LSI,5/1/15,5/31/15,20,70.2,USD,United States,,,9781620151990,,,,,16.95,,3.51,70.2,Between the Sheets,"Miller, SÃƒÂ¡rka-Jonae",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152003,,,,,17.95,,0,0,Resigned Fate (Book Three of The Portals of Destiny),"West, Shay",Libertary Co.
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152010,,,,,15.95,,0,0,Schasm,"Ryan, Shari J.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152027,,,,,24.95,,0,0,Project Northwoods,"Bruce, Jonathan Charles",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152034,,,,,16.95,,0,0,Double Blind,"Pitts, Tiffany",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152041,,,,,16.95,,0,0,Undersea,"Morrison, Geoffrey",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152058,,,,,14.95,,0,0,Essence,"Waddington, A.L.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152065,,,,,16.95,,0,0,Arielle Immortal Awakening,"Roberts, Lilian",Booktrope Editions
LSI,5/1/15,5/31/15,1,-3.96,USD,United States,,,9781620152072,,,,,13.95,,-3.96,-3.96,The Unintentional Time Traveler,"Maroon, Everett",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152089,,,,,16.95,,0,0,The Heart of Feeling,"Wood, John Thomas",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152096,,,,,16.95,,0,0,Tea and Primroses,"Thompson, Tess",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152102,,,,,15.95,,0,0,Arielle Immortal Seduction,"Roberts, Lilian",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152119,,,,,9.99,,0,0,Boston O'Neill,"Owen, Jim",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.59,USD,United States,,,9781620152126,,,,,19.95,,2.59,2.59,Exodus 2022,"Bennett, Ken",Booktrope Editions
LSI,5/1/15,5/31/15,11,36.3,USD,United States,,,9781620152133,,,,,16.95,,3.3,36.3,Harm None,"North, Will",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152140,,,,,12.95,,0,0,Magnus Opum,"Gould, Jonathan",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152157,,,,,11.95,,0,0,Spellbound in His Arms,"Sefer, Angel",Booktrope Editions
LSI,5/1/15,5/31/15,12,34.8,USD,United States,,,9781620152164,,,,,12.95,,2.9,34.8,The Button Legacy: Emily's Inheritance,"Marcinkowski, Ginger",Vox Dei
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152171,,,,,14.95,,0,0,The Duel for Consuelo,"Long, Claudia",Libertary Co.
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152188,,,,,19.95,,0,0,What Echoes Render,"Schultz, Tamsen",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152195,,,,,15.95,,0,0,Pulled Beneath,"Mann, Marni",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152218,,,,,32.95,,0,0,GODSPEED,"Grace, February",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152287,,,,,30.95,,0,0,DIZZY IN KARACHI: A JOURNEY TO PAKISTAN,"Masood, Maliha",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152300,,,,,32.95,,0,0,COUNTRY MUSIC'S JIM OWEN: AN AMAZING LIFE,"Owen, Jim",Booktrope Editions
LSI,5/1/15,5/31/15,1,3.86,USD,United States,,,9781620152348,,,,,33.95,,3.86,3.86,SCARS FROM A MEMOIR,"Mann, Marni",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620152362,,,,,29.95,,0,0,LET THE DOGS SPEAK,"McKiernan, Marianne",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153314,,,,,34.95,,0,0,STRATEGIC SALES PRESENTATIONS,"Malcolm, Jack",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153376,,,,,22.95,,0,0,The Golden Theme: How to Make Your Writing Appeal to the Highest Common Denominator,"McDonald, Brian",Libertary Co.
LSI,5/1/15,5/31/15,2,5.48,USD,Germany,,,9781620153376,,,,,22.95,,2.74,5.48,The Golden Theme: How to Make Your Writing Appeal to the Highest Common Denominator,"McDonald, Brian",Libertary Co.
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153383,,,,,23.95,,0,0,Ink Spots,"McDonald, Brian",Booktrope Editions
LSI,5/1/15,5/31/15,1,4.82,USD,United States,,,9781620153390,,,,,28.95,,4.82,4.82,Invisible Ink: A Practical Guide to Building Stories that Resonate,"McDonald, Brian",Libertary Co.
LSI,5/1/15,5/31/15,2,9.64,USD,Germany,,,9781620153390,,,,,28.95,,4.82,9.64,Invisible Ink: A Practical Guide to Building Stories that Resonate,"McDonald, Brian",Libertary Co.
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153406,,,,,33.95,,0,0,MEMOIRS ARENT FAIRYTALES,"Mann, Marni",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153420,,,,,16.95,,0,0,Seductive Shadows,"Mann, Marni",Booktrope Entice
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153437,,,,,9.99,,0,0,Letters to Mommy,"Owen, Jim",Booktrope Editions
LSI,5/1/15,5/31/15,2,5.66,USD,United States,,,9781620153444,,,,,13.95,,2.83,5.66,"Losing Him, Gaining You: Divorce as Opportunity","Lewars, Corbin",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153482,,,,,11.95,,0,0,The Heart of Power,"Wood, John Thomas",Booktrope Editions
LSI,5/1/15,5/31/15,18,60.3,USD,United States,,,9781620153499,,,,,16.95,,3.35,60.3,Biking Uphill,"Williams, Arleen",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153505,,,,,16.95,,0,0,Dancing on the Edge,"Bakke, Kit",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153529,,,,,16.95,,0,0,Unfinished Business,"Ridder Aspenson, Carolyn",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153536,,,,,16.95,,0,0,Unbreakable Bonds,"Ridder Aspenson, Carolyn",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.7,USD,United States,,,9781620153550,,,,,13.95,,2.7,2.7,Six Strings,"Williamson, Jen Sanya",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153574,,,,,11.95,,0,0,The Heart of Relationships,"Wood, John Thomas",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153581,,,,,13.95,,0,0,Is This All There Is?,"Mann, Patricia",Booktrope Editions
LSI,5/1/15,5/31/15,3,10.29,USD,United States,,,9781620153598,,,,,16.95,,3.43,10.29,Autumn Getaway,"Gracen, Jennifer",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153642,,,,,10.95,,0,0,The Stories We Don't Tell,"Thayer, Melissa",Booktrope Editions
LSI,5/1/15,5/31/15,20,72.4,USD,United States,,,9781620153659,,,,,21.95,,3.62,72.4,Fractured Dream,"Randall, K.M.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153956,,,,,16.95,,0,0,Fissure Free,"Ryan, Shari J.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153963,,,,,12.95,,0,0,Waiting for You,"Huffman, Heather",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620153987,,,,,18.95,,0,0,Dating Bradford - A Memoir,"Noble, Bradford",Booktrope Editions
LSI,5/1/15,5/31/15,12,38.64,USD,United States,,,9781620154007,,,,,16.95,,3.22,38.64,A Decent Woman,"Parker Sapia, Eleanor",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154014,,,,,12.95,,0,0,Along the Wheel of Time: Sacred Stories for Nature Lovers,"Laxer, Judith",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154021,,,,,13.95,,0,0,How to Un-Marry a Millionaire,"Morton, Billie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154045,,,,,13.95,,0,0,Dangerous Reflections,"West, Shay",Booktrope Editions
LSI,5/1/15,5/31/15,9,24.57,USD,United States,,,9781620154267,,,,,20.95,,2.73,24.57,Zeus Is Dead: A Monstrously Inconvenient Adventure,"Munz, Michael G.",Libertary Co.
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154274,,,,,20.95,,0,0,Billy Purgatory: I Am the Devil Bird,"Freeman, Jesse James",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154281,,,,,15.95,,0,0,Arielle Immortal Passion,"Roberts, Lilian",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154311,,,,,18.95,,0,0,The Lycan Hunter,"Jordan, Kelsey",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154328,,,,,17.95,,0,0,The Frailty of Things,"Schultz, Tamsen",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154335,,,,,13.95,,0,0,Twisted Reflections,"West, Shay",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154342,,,,,21.95,,0,0,Last Impressions,"Aalto, A.J.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154359,,,,,13.95,,0,0,Eyes of the Enemy,"Hess, Kelly",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154366,,,,,15.95,,0,0,Arielle Immortal Journey,"Roberts, Lilian",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154373,,,,,16.95,,0,0,The Gatekeeper's Forbidden Secret,"Brown, Penelope A.",Booktrope Editions
LSI,5/1/15,5/31/15,20,61.4,USD,United States,,,9781620154380,,,,,14.95,,3.07,61.4,Between Heartbreak and Happiness,"Miller, SÃƒÂ¡rka-Jonae",Booktrope Editions
LSI,5/1/15,5/31/15,-1,-11.43,USD,United States,,,9781620154397,,,,,20.95,,11.43,-11.43,Return to Sender,"Halleck, Mindy S.",Booktrope Editions
LSI,5/1/15,5/31/15,1,3.05,USD,United States,,,9781620154403,,,,,14.95,,3.05,3.05,Winter Hopes,"Gracen, Jennifer",Booktrope Editions
LSI,5/1/15,5/31/15,-2,-45.21,USD,United States,,,9781620154410,,,,,14.95,,22.605,-45.21,My Fluorescent God,"Guppy, Joe",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154427,,,,,12.95,,0,0,Blues and Beyond & Sentences,"Persun, Terry",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154434,,,,,13.95,,0,0,OFFSIDE : A Mystery,"Barrett, William P.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154441,,,,,14.95,,0,0,Arielle Immortal Quickening,"Roberts, Lilian",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154458,,,,,14.95,,0,0,Heart of a Rocky,"Jordan, Kelsey",Booktrope Editions
LSI,5/1/15,5/31/15,-13,-119.34,USD,United States,,,9781620154564,,,,,15.95,,9.18,-119.34,Spirit Warriors: The Scarring,"Connor, D.E.L.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154571,,,,,12.95,,0,0,"Jacob, King of Portalia","Clubb, Casey",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154588,,,,,18.95,,0,0,"Please, Pretty Lights","Zajac, Ina",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154595,,,,,13.95,,0,0,Grace in Community: Real Life Grace from the Book of 1 John,"McNeely, Jim III",Vox Dei
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154601,,,,,16.95,,0,0,Blue Midnight,"Thompson, Tess",Booktrope Editions
LSI,5/1/15,5/31/15,-1,-22.39,USD,United States,,,9781620154618,,,,,16.95,,22.39,-22.39,The Paragraph Ranch,"Ellington, Kay",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154625,,,,,15.95,,0,0,The Music Book,"O'Leary, Dave",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154632,,,,,14.95,,0,0,When Fully Fused,"Ryan, Shari J.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154649,,,,,13.95,,0,0,Dangled Carat,"Grossman, Hilary",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154762,,,,,11.95,,0,0,The Heart of Leadership,"Wood, John Thomas",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154793,,,,,13.95,,0,0,If I Say No,"Jellum, Brandy",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154809,,,,,15.95,,0,0,Vacation,"Miller, JC",Booktrope Editions
LSI,5/1/15,5/31/15,1,3.29,USD,United States,,,9781620154830,,,,,12.95,,3.29,3.29,Paper Souls,"Burke, Allie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,Germany,,,9781620154830,,,,,12.95,,0,0,Paper Souls,"Burke, Allie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620154847,,,,,13.95,,0,0,The Position,"Salvatore, Dahlia",Booktrope Entice
LSI,5/1/15,5/31/15,1,2.82,USD,United States,,,9781620154854,,,,,15.95,,2.82,2.82,My Fair Lily,"Platt, Meara",Booktrope Editions
LSI,5/1/15,5/31/15,2,7.2,USD,United States,,,9781620155004,,,,,16.99,,3.6,7.2,Waiting,"Dodge, Bonnie",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.86,USD,United States,,,9781620155011,,,,,13.95,,2.86,2.86,The Heiress of Santorini,"Sefer, Angel",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155028,,,,,14.95,,0,0,Our Second Chance,"Taylor, C. D.",Booktrope Entice
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155042,,,,,11.95,,0,0,The Fourth Lion,"Ayers, Jeff",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155059,,,,,16.95,,0,0,Ruby's Letters,"Van Well, Maggie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155103,,,,,14.95,,0,0,Arielle Immortal Fury,"Roberts, Lilian",Booktrope Editions
LSI,5/1/15,5/31/15,1,3.32,USD,United States,,,9781620155110,,,,,15.95,,3.32,3.32,Spring Shadows,"Gracen, Jennifer",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155127,,,,,14.95,,0,0,Saving Jason,"Hanagan, E.J.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155318,,,,,14.95,,0,0,Crazy Little Thing Called Matchmaking,"Van Well, Maggie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155332,,,,,16.95,,0,0,TAG,"Ryan, Shari J.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155363,,,,,16.95,,0,0,All The Pretty Bones,"Thompson, Camela",Booktrope Editions
LSI,5/1/15,5/31/15,-4,-34.92,USD,United States,,,9781620155387,,,,,14.95,,8.73,-34.92,Tripped Up Love,"Farley, Julie",Booktrope Editions
LSI,5/1/15,5/31/15,1,5.02,USD,United States,,,9781620155486,,,,,26.95,,5.02,5.02,Blue Moon Vegan,"Coomer, Paula Marie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155516,,,,,16.95,,0,0,Swimming Home,"Mancini, Ruth",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155523,,,,,17.95,,0,0,A Shadow in the Flames,"Munz, Michael G.",Booktrope Editions
LSI,5/1/15,5/31/15,-5,-49.28,USD,United States,,,9781620155530,,,,,14.95,,9.856,-49.28,The New Ever After,"Farley, Julie",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155561,,,,,12.95,,0,0,Misadventures of Princess Sydney,"Minich, Chris",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155608,,,,,11.95,,0,0,Orenda,"Silver, Ruth",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155776,,,,,11.95,,0,0,Dead Girl Walking,"Silver, Ruth",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.87,USD,United States,,,9781620155790,,,,,14.5,,2.87,2.87,City of Illusions,"Works, Judith",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.67,USD,United States,,,9781620155806,,,,,12.95,,2.67,2.67,Is This What I Want?,"Mann, Patricia",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155813,,,,,13.95,,0,0,Waiting on Justin,"Delaney, Lucy H.",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155844,,,,,14.95,,0,0,Bloodletting,"Prystauk, William D.",Edge
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155851,,,,,11.95,,0,0,Veronika Layne Gets the Scoop,"Park Tracey, Julia",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155868,,,,,16.95,,0,0,Starting From Lost,"Wills, S.K.",Booktrope Editions
LSI,5/1/15,5/31/15,2,6.44,USD,United States,,,9781620155875,,,,,16.95,,3.22,6.44,How Do You Know?,"Schorr, Meredith",Booktrope Editions
LSI,5/1/15,5/31/15,4,12.08,USD,United States,,,9781620155882,,,,,17.95,,3.02,12.08,"Last Stop, The Twilight Zone: The Biography of Rod Serling","Engel, Joel",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.99,USD,United States,,,9781620155899,,,,,13.95,,2.99,2.99,Ride of Your Life: a Coast-to-Coast Guide to Finding Inner Peace,"Zilca, Ran",Booktrope Editions
LSI,5/1/15,5/31/15,31,97.03,USD,United States,,,9781620155905,,,,,15.95,,3.13,97.03,The Old Cape Teapot,"Eppich Struna, Barbara",Booktrope Editions
LSI,5/1/15,5/31/15,0,0,USD,United States,,,9781620155912,,,,,12.95,,0,0,Vivid,"Murray, Andrea",Booktrope Editions
LSI,5/1/15,5/31/15,1,2.75,USD,United States,,,9781620155929,,,,,13.95,,2.75,2.75,Undead Obsessed: Finding Meaning in Zombies,"Robinson, Jessica",Booktrope Editions
